latitude,longitude,altitude,origin point,rotation angle,mirrored,closed
37.001183,-86.366135,170.7,,,,
37.001183,-86.366135,170.7,,,,
37.001183,-86.366142,170.7,,,,
37.001183,-86.366142,170.7,,,,
37.001183,-86.366142,170.7,,,,
37.001183,-86.366142,170.7,,,,
37.001179,-86.366142,170.7,,,,
37.001179,-86.366142,170.7,,,,
37.001179,-86.366142,170.6,,,,
37.001179,-86.366142,170.6,,,,
37.001175,-86.366142,170.6,,,,
37.001175,-86.366142,170.6,,,,
37.001171,-86.36615,170.6,,,,
37.001171,-86.36615,170.6,,,,
37.001171,-86.36615,170.6,,,,
37.001171,-86.36615,170.6,,,,
37.001167,-86.366158,170.6,,,,
37.001167,-86.366158,170.6,,,,
37.001163,-86.366165,170.6,,,,
37.001163,-86.366165,170.6,,,,
37.001163,-86.366165,170.6,,,,
37.001163,-86.366165,170.6,,,,
37.00116,-86.366173,170.6,,,,
37.00116,-86.366173,170.6,,,,
37.001156,-86.366173,170.6,,,,
37.001156,-86.366173,170.6,,,,
37.001152,-86.36618,170.6,,,,
37.001152,-86.36618,170.6,,,,
37.001152,-86.36618,170.6,,,,
37.001152,-86.36618,170.6,,,,
37.001144,-86.36618,170.6,,,,
37.001144,-86.36618,170.6,,,,
37.001144,-86.366188,170.6,,,,
37.001144,-86.366188,170.6,,,,
37.001141,-86.366188,170.6,,,,
37.001141,-86.366188,170.6,,,,
37.001137,-86.366196,170.6,,,,
37.001137,-86.366196,170.6,,,,
37.001133,-86.366203,170.6,,,,
37.001133,-86.366203,170.6,,,,
37.001129,-86.366211,170.6,,,,
37.001129,-86.366211,170.6,,,,
37.001125,-86.366211,170.6,,,,
37.001125,-86.366211,170.6,,,,
37.001125,-86.366219,170.6,,,,
37.001125,-86.366219,170.6,,,,
37.001122,-86.366219,170.5,,,,
37.001122,-86.366219,170.5,,,,
37.001118,-86.366226,170.5,,,,
37.001118,-86.366226,170.5,,,,
37.00111,-86.366234,170.5,,,,
37.00111,-86.366234,170.5,,,,
37.001106,-86.366234,170.5,,,,
37.001106,-86.366234,170.5,,,,
37.001106,-86.366241,170.5,,,,
37.001106,-86.366241,170.5,,,,
37.001102,-86.366249,170.5,,,,
37.001102,-86.366249,170.5,,,,
37.001099,-86.366257,170.5,,,,
37.001099,-86.366257,170.5,,,,
37.001095,-86.366257,170.5,,,,
37.001095,-86.366257,170.5,,,,
37.001091,-86.366264,170.5,,,,
37.001091,-86.366264,170.5,,,,
37.001091,-86.366264,170.5,,,,
37.001091,-86.366264,170.5,,,,
37.001091,-86.366264,170.5,,,,
37.001091,-86.366264,170.5,,,,
37.001087,-86.366272,170.5,,,,
37.001087,-86.366272,170.5,,,,
37.00108,-86.366295,170.4,,,,
37.00108,-86.366295,170.4,,,,
37.001076,-86.366295,170.4,,,,
37.001076,-86.366295,170.4,,,,
37.001072,-86.366302,170.5,,,,
37.001072,-86.366302,170.5,,,,
37.001068,-86.36631,170.5,,,,
37.001068,-86.36631,170.5,,,,
37.001064,-86.366318,170.4,,,,
37.001064,-86.366318,170.4,,,,
37.001064,-86.366325,170.4,,,,
37.001064,-86.366325,170.4,,,,
37.00106,-86.366333,170.4,,,,
37.00106,-86.366333,170.4,,,,
37.00106,-86.366341,170.4,,,,
37.00106,-86.366341,170.4,,,,
37.001057,-86.366341,170.4,,,,
37.001057,-86.366341,170.4,,,,
37.001053,-86.366348,170.4,,,,
37.001053,-86.366348,170.4,,,,
37.001049,-86.366356,170.4,,,,
37.001049,-86.366356,170.4,,,,
37.001049,-86.366356,170.4,,,,
37.001049,-86.366356,170.4,,,,
37.001049,-86.366356,170.4,,,,
37.001049,-86.366356,170.4,,,,
37.001045,-86.366379,170.4,,,,
37.001045,-86.366379,170.4,,,,
37.001041,-86.366379,170.4,,,,
37.001041,-86.366379,170.4,,,,
37.001041,-86.366386,170.4,,,,
37.001041,-86.366386,170.4,,,,
37.001038,-86.366394,170.4,,,,
37.001038,-86.366394,170.4,,,,
37.001038,-86.366402,170.4,,,,
37.001038,-86.366402,170.4,,,,
37.001034,-86.366409,170.4,,,,
37.001034,-86.366409,170.4,,,,
37.00103,-86.366417,170.4,,,,
37.00103,-86.366417,170.4,,,,
