latitude,longitude,altitude,origin point,rotation angle,mirrored,closed
42.069775,-84.238564,298.61256,,,,
42.069775,-84.238556,298.61256,,,,
42.069771,-84.238548,298.64304,,,,
42.069771,-84.238541,298.61256,,,,
42.069771,-84.238533,298.61256,,,,
42.069771,-84.238525,298.61256,,,,
42.069767,-84.238525,298.58208,,,,
42.069767,-84.238518,298.58208,,,,
42.069767,-84.23851,298.5516,,,,
42.069767,-84.23851,298.5516,,,,
42.069767,-84.238502,298.52112,,,,
42.069771,-84.238495,298.52112,,,,
42.069771,-84.238487,298.49064,,,,
42.069771,-84.238487,298.49064,,,,
42.069771,-84.23848,298.49064,,,,
42.069771,-84.238472,298.46016,,,,
42.069775,-84.238464,298.46016,,,,
42.069775,-84.238457,298.46016,,,,
42.069775,-84.238449,298.42968,,,,
42.069775,-84.238449,298.42968,,,,
42.069778,-84.238441,298.42968,,,,
42.069778,-84.238434,298.3992,,,,
42.069782,-84.238426,298.3992,,,,
42.069782,-84.238426,298.3992,,,,
42.069786,-84.238419,298.3992,,,,
42.069786,-84.238411,298.3992,,,,
42.06979,-84.238411,298.3992,,,,
42.069794,-84.238403,298.3992,,,,
42.069794,-84.238396,298.3992,,,,
42.069798,-84.238388,298.3992,,,,
42.069798,-84.238388,298.3992,,,,
42.069798,-84.23838,298.3992,,,,
42.069801,-84.238373,298.42968,,,,
42.069801,-84.238365,298.42968,,,,
42.069805,-84.238365,298.42968,,,,
42.069805,-84.238365,298.42968,,,,
42.069809,-84.238358,298.42968,,,,
42.069809,-84.23835,298.42968,,,,
42.069809,-84.238342,298.36872,,,,
42.069813,-84.238342,298.36872,,,,
42.069813,-84.238335,298.3992,,,,
42.069813,-84.238327,298.3992,,,,
42.069813,-84.238327,298.3992,,,,
42.069813,-84.238319,298.42968,,,,
42.069813,-84.238319,298.42968,,,,
42.069813,-84.238312,298.42968,,,,
42.069813,-84.238304,298.42968,,,,
42.069813,-84.238297,298.42968,,,,
42.069813,-84.238297,298.42968,,,,
42.069813,-84.238289,298.42968,,,,
42.069813,-84.238289,298.42968,,,,
42.069809,-84.238281,298.42968,,,,
42.069809,-84.238281,298.42968,,,,
42.069805,-84.238274,298.42968,,,,
42.069805,-84.238266,298.42968,,,,
42.069805,-84.238258,298.3992,,,,
42.069801,-84.238258,298.3992,,,,
42.069801,-84.238251,298.3992,,,,
42.069798,-84.238251,298.3992,,,,
42.069798,-84.238251,298.3992,,,,
42.069798,-84.238243,298.42968,,,,
42.069794,-84.238243,298.42968,,,,
42.06979,-84.238235,298.46016,,,,
42.069786,-84.238228,298.46016,,,,
42.069786,-84.238228,298.46016,,,,
42.069782,-84.23822,298.49064,,,,
42.069778,-84.23822,298.49064,,,,
42.069775,-84.238213,298.52112,,,,
42.069775,-84.238213,298.52112,,,,
42.069771,-84.238213,298.52112,,,,
42.069767,-84.238213,298.5516,,,,
42.069763,-84.238213,298.52112,,,,
42.069759,-84.238213,298.52112,,,,
42.069759,-84.238213,298.52112,,,,
42.069756,-84.238205,298.52112,,,,
42.069752,-84.238205,298.52112,,,,
42.069748,-84.238205,298.52112,,,,
42.069744,-84.238205,298.52112,,,,
42.06974,-84.238205,298.49064,,,,
42.069736,-84.238205,298.49064,,,,
42.069736,-84.238205,298.49064,,,,
42.069733,-84.238205,298.46016,,,,
42.069729,-84.238205,298.46016,,,,
42.069725,-84.238205,298.42968,,,,
42.069721,-84.238205,298.42968,,,,
42.069717,-84.238205,298.42968,,,,
42.069717,-84.238205,298.3992,,,,
42.06971,-84.238205,298.3992,,,,
42.069706,-84.238197,298.3992,,,,
42.069702,-84.238197,298.3992,,,,
42.069698,-84.238197,298.3992,,,,
42.069698,-84.238197,298.3992,,,,
42.069695,-84.238197,298.42968,,,,
42.069691,-84.238197,298.42968,,,,
42.069687,-84.238197,298.42968,,,,
42.069679,-84.23819,298.42968,,,,
42.069675,-84.23819,298.46016,,,,
42.069675,-84.23819,298.46016,,,,
42.069672,-84.23819,298.46016,,,,
42.069668,-84.238182,298.46016,,,,
42.069664,-84.238182,298.49064,,,,
42.069656,-84.238182,298.49064,,,,
42.069656,-84.238174,298.52112,,,,
42.069653,-84.238174,298.52112,,,,
42.069649,-84.238167,298.52112,,,,
42.069645,-84.238167,298.52112,,,,
42.069641,-84.238167,298.49064,,,,
42.069637,-84.238167,298.52112,,,,
42.069637,-84.238159,298.52112,,,,
42.069633,-84.238159,298.5516,,,,
42.06963,-84.238152,298.5516,,,,
42.06963,-84.238144,298.52112,,,,
42.069626,-84.238144,298.5516,,,,
42.069622,-84.238136,298.52112,,,,
42.069618,-84.238129,298.49064,,,,
42.069618,-84.238129,298.52112,,,,
42.069618,-84.238129,298.49064,,,,
42.069618,-84.238121,298.49064,,,,
42.069614,-84.238121,298.46016,,,,
42.069614,-84.238113,298.46016,,,,
42.069611,-84.238106,298.42968,,,,
42.069607,-84.238098,298.42968,,,,
42.069607,-84.238091,298.42968,,,,
42.069607,-84.238091,298.42968,,,,
42.069603,-84.238083,298.42968,,,,
42.069599,-84.238083,298.42968,,,,
42.069599,-84.238075,298.42968,,,,
42.069599,-84.238068,298.42968,,,,
42.069599,-84.23806,298.42968,,,,
42.069595,-84.238052,298.3992,,,,
42.069595,-84.238052,298.3992,,,,
42.069592,-84.238045,298.3992,,,,
42.069592,-84.238037,298.3992,,,,
42.069588,-84.238029,298.3992,,,,
42.069588,-84.238022,298.36872,,,,
42.069584,-84.238014,298.36872,,,,
42.06958,-84.238014,298.36872,,,,
42.06958,-84.238007,298.36872,,,,
42.069576,-84.237999,298.36872,,,,
42.069576,-84.237991,298.36872,,,,
42.069576,-84.237984,298.33824,,,,
42.069572,-84.237976,298.33824,,,,
42.069572,-84.237968,298.33824,,,,
42.069569,-84.237961,298.33824,,,,
42.069565,-84.237953,298.33824,,,,
42.069565,-84.237946,298.33824,,,,
42.069561,-84.237938,298.33824,,,,
42.069557,-84.23793,298.33824,,,,
42.069557,-84.23793,298.33824,,,,
42.069557,-84.237923,298.33824,,,,
42.069553,-84.237907,298.33824,,,,
42.06955,-84.2379,298.33824,,,,
42.069546,-84.237892,298.33824,,,,
42.069542,-84.237892,298.30776,,,,
42.069538,-84.237885,298.30776,,,,
42.069538,-84.237877,298.33824,,,,
42.069534,-84.237869,298.33824,,,,
42.06953,-84.237862,298.33824,,,,
42.069527,-84.237854,298.33824,,,,
42.069523,-84.237846,298.36872,,,,
42.069519,-84.237839,298.36872,,,,
42.069519,-84.237831,298.36872,,,,
42.069515,-84.237823,298.3992,,,,
42.069511,-84.237816,298.3992,,,,
42.069508,-84.237808,298.3992,,,,
42.069504,-84.237801,298.42968,,,,
42.0695,-84.237793,298.42968,,,,
42.069496,-84.237785,298.46016,,,,
42.069492,-84.237778,298.46016,,,,
42.069489,-84.23777,298.46016,,,,
42.069485,-84.237762,298.49064,,,,
42.069481,-84.237755,298.49064,,,,
42.069477,-84.237747,298.52112,,,,
42.069477,-84.237747,298.52112,,,,
42.069469,-84.237732,298.52112,,,,
42.069466,-84.237724,298.52112,,,,
42.069462,-84.237717,298.52112,,,,
42.069458,-84.237709,298.52112,,,,
42.069454,-84.237701,298.52112,,,,
42.06945,-84.237694,298.5516,,,,
42.069447,-84.237686,298.5516,,,,
42.069439,-84.237679,298.5516,,,,
42.069439,-84.237671,298.5516,,,,
42.069435,-84.237656,298.5516,,,,
42.069431,-84.237656,298.58208,,,,
42.069427,-84.237648,298.58208,,,,
42.06942,-84.23764,298.58208,,,,
42.06942,-84.237633,298.61256,,,,
42.069416,-84.237618,298.61256,,,,
42.069412,-84.237618,298.61256,,,,
42.069408,-84.23761,298.61256,,,,
42.069401,-84.237602,298.61256,,,,
42.069401,-84.237595,298.61256,,,,
42.069397,-84.237587,298.61256,,,,
42.069393,-84.237579,298.64304,,,,
42.069386,-84.237572,298.61256,,,,
42.069382,-84.237564,298.64304,,,,
42.069378,-84.237556,298.64304,,,,
42.069378,-84.237549,298.64304,,,,
42.06937,-84.237541,298.64304,,,,
42.069366,-84.237534,298.64304,,,,
42.069363,-84.237534,298.64304,,,,
42.069359,-84.237526,298.67352,,,,
42.069355,-84.237518,298.67352,,,,
42.069351,-84.237511,298.67352,,,,
42.069347,-84.237503,298.704,,,,
42.069344,-84.237495,298.704,,,,
42.06934,-84.237488,298.73448,,,,
42.06934,-84.23748,298.73448,,,,
42.069332,-84.237473,298.73448,,,,
42.069328,-84.237465,298.73448,,,,
42.069324,-84.237457,298.76496,,,,
42.069324,-84.237457,298.73448,,,,
42.069321,-84.23745,298.73448,,,,
42.069321,-84.237442,298.704,,,,
42.069317,-84.237434,298.704,,,,
42.069313,-84.237419,298.704,,,,
42.069309,-84.237419,298.704,,,,
42.069309,-84.237412,298.704,,,,
42.069305,-84.237404,298.704,,,,
42.069302,-84.237396,298.73448,,,,
42.069302,-84.237389,298.73448,,,,
42.069298,-84.237381,298.73448,,,,
42.069298,-84.237381,298.73448,,,,
42.069298,-84.237366,298.76496,,,,
42.069294,-84.237358,298.76496,,,,
42.06929,-84.23735,298.76496,,,,
42.06929,-84.237343,298.76496,,,,
42.069286,-84.237335,298.76496,,,,
42.069283,-84.237335,298.79544,,,,
42.069283,-84.237328,298.79544,,,,
42.069279,-84.23732,298.79544,,,,
42.069279,-84.237312,298.79544,,,,
42.069275,-84.237305,298.79544,,,,
42.069275,-84.237297,298.82592,,,,
42.069271,-84.237297,298.82592,,,,
42.069267,-84.237289,298.82592,,,,
42.069263,-84.237282,298.82592,,,,
42.06926,-84.237274,298.8564,,,,
42.06926,-84.237274,298.82592,,,,
42.069256,-84.237267,298.8564,,,,
42.069252,-84.237259,298.8564,,,,
42.069248,-84.237259,298.8564,,,,
42.069244,-84.237251,298.88688,,,,
42.069241,-84.237251,298.88688,,,,
42.069241,-84.237244,298.88688,,,,
42.069237,-84.237236,298.88688,,,,
42.069233,-84.237228,298.88688,,,,
42.069233,-84.237228,298.88688,,,,
42.069229,-84.237221,298.88688,,,,
42.069225,-84.237221,298.8564,,,,
42.069222,-84.237213,298.88688,,,,
42.069222,-84.237206,298.88688,,,,
42.069218,-84.237206,298.8564,,,,
42.069214,-84.237198,298.88688,,,,
42.069214,-84.23719,298.88688,,,,
42.06921,-84.237183,298.88688,,,,
42.069206,-84.237175,298.88688,,,,
42.069206,-84.237175,298.88688,,,,
42.069202,-84.237175,298.91736,,,,
42.069199,-84.237167,298.91736,,,,
42.069199,-84.23716,298.91736,,,,
42.069199,-84.237152,298.91736,,,,
42.069199,-84.237144,298.91736,,,,
42.069199,-84.237137,298.91736,,,,
42.069195,-84.237137,298.91736,,,,
42.069195,-84.237129,298.94784,,,,
42.069195,-84.237122,298.94784,,,,
42.069195,-84.237114,298.94784,,,,
42.069195,-84.237106,298.94784,,,,
42.069191,-84.237099,298.94784,,,,
42.069191,-84.237099,298.97832,,,,
42.069191,-84.237091,298.97832,,,,
42.069191,-84.237091,298.97832,,,,
42.069191,-84.237076,298.97832,,,,
42.069191,-84.237068,298.94784,,,,
42.069195,-84.237068,298.97832,,,,
42.069195,-84.237061,298.97832,,,,
42.069195,-84.237061,298.97832,,,,
42.069195,-84.237053,298.94784,,,,
42.069199,-84.237045,298.97832,,,,
42.069199,-84.237038,298.97832,,,,
42.069199,-84.23703,298.94784,,,,
42.069199,-84.237022,298.94784,,,,
42.069199,-84.237015,298.94784,,,,
42.069199,-84.237015,298.94784,,,,
42.069199,-84.237007,298.91736,,,,
42.069202,-84.237,298.91736,,,,
42.069202,-84.236992,298.91736,,,,
42.069202,-84.236984,298.88688,,,,
42.069202,-84.236977,298.88688,,,,
42.069206,-84.236977,298.88688,,,,
42.069206,-84.236969,298.88688,,,,
42.069206,-84.236961,298.88688,,,,
42.069206,-84.236954,298.88688,,,,
42.069206,-84.236946,298.88688,,,,
42.069206,-84.236938,298.88688,,,,
42.069206,-84.236938,298.91736,,,,
42.069206,-84.236931,298.91736,,,,
42.069206,-84.236923,298.91736,,,,
42.069206,-84.236916,298.91736,,,,
42.069206,-84.236916,298.94784,,,,
42.069202,-84.236908,298.94784,,,,
42.069202,-84.2369,298.94784,,,,
42.069202,-84.2369,298.97832,,,,
42.069199,-84.236893,298.97832,,,,
42.069199,-84.236885,298.97832,,,,
42.069199,-84.236877,298.97832,,,,
42.069199,-84.236877,299.0088,,,,
42.069195,-84.23687,299.0088,,,,
42.069195,-84.236862,299.03928,,,,
42.069191,-84.236862,299.03928,,,,
42.069187,-84.236855,299.03928,,,,
42.069183,-84.236855,299.06976,,,,
42.069183,-84.236847,299.10024,,,,
42.06918,-84.236839,299.10024,,,,
42.06918,-84.236839,299.10024,,,,
42.069176,-84.236832,299.10024,,,,
42.069172,-84.236824,299.10024,,,,
42.069168,-84.236824,299.13072,,,,
42.069164,-84.236816,299.13072,,,,
42.06916,-84.236816,299.13072,,,,
42.06916,-84.236816,299.10024,,,,
42.06916,-84.236816,299.10024,,,,
42.069153,-84.236809,299.13072,,,,
42.069149,-84.236809,299.13072,,,,
42.069145,-84.236801,299.13072,,,,
42.069141,-84.236801,299.13072,,,,
42.069141,-84.236801,299.10024,,,,
42.069138,-84.236794,299.10024,,,,
42.069134,-84.236794,299.10024,,,,
42.069126,-84.236794,299.10024,,,,
42.069122,-84.236786,299.10024,,,,
42.069122,-84.236786,299.10024,,,,
42.069115,-84.236786,299.10024,,,,
42.069111,-84.236786,299.10024,,,,
42.069107,-84.236778,299.10024,,,,
42.069099,-84.236778,299.13072,,,,
42.069099,-84.236778,299.13072,,,,
42.069096,-84.236778,299.13072,,,,
42.069088,-84.236778,299.13072,,,,
42.069084,-84.236778,299.13072,,,,
42.06908,-84.236778,299.1612,,,,
42.069077,-84.236778,299.1612,,,,
42.069069,-84.236778,299.13072,,,,
42.069065,-84.236778,299.13072,,,,
42.069061,-84.236778,299.13072,,,,
42.069057,-84.236778,299.10024,,,,
42.069054,-84.236778,299.10024,,,,
42.069046,-84.236778,299.10024,,,,
42.069042,-84.236778,299.13072,,,,
42.069038,-84.236778,299.13072,,,,
42.069035,-84.236778,299.10024,,,,
42.069027,-84.236778,299.13072,,,,
42.069023,-84.236778,299.1612,,,,
42.069019,-84.236778,299.1612,,,,
42.069012,-84.236778,299.1612,,,,
42.069008,-84.236778,299.1612,,,,
42.069,-84.236778,299.1612,,,,
42.069,-84.236778,299.1612,,,,
42.068993,-84.236778,299.13072,,,,
42.068989,-84.236778,299.13072,,,,
42.068981,-84.236778,299.13072,,,,
42.068977,-84.236778,299.1612,,,,
42.068974,-84.236778,299.1612,,,,
42.068966,-84.236778,299.1612,,,,
42.068962,-84.236778,299.1612,,,,
42.068958,-84.236778,299.1612,,,,
42.068954,-84.236778,299.1612,,,,
42.068947,-84.236778,299.1612,,,,
42.068943,-84.236778,299.19168,,,,
42.068939,-84.236778,299.19168,,,,
42.068935,-84.236778,299.19168,,,,
42.068935,-84.236778,299.19168,,,,
42.068924,-84.236771,299.19168,,,,
42.06892,-84.236771,299.19168,,,,
42.068916,-84.236771,299.19168,,,,
42.068913,-84.236771,299.22216,,,,
42.068905,-84.236771,299.22216,,,,
42.068901,-84.236771,299.22216,,,,
42.068901,-84.236763,299.22216,,,,
42.068893,-84.236763,299.22216,,,,
42.06889,-84.236763,299.22216,,,,
42.068886,-84.236763,299.25264,,,,
42.068882,-84.236763,299.25264,,,,
42.068878,-84.236763,299.25264,,,,
42.068874,-84.236763,299.25264,,,,
42.068867,-84.236763,299.25264,,,,
42.068863,-84.236763,299.22216,,,,
42.068863,-84.236763,299.22216,,,,
42.068859,-84.236763,299.22216,,,,
42.068851,-84.236763,299.22216,,,,
42.068848,-84.236771,299.22216,,,,
42.068844,-84.236771,299.22216,,,,
42.06884,-84.236771,299.22216,,,,
42.068836,-84.236771,299.22216,,,,
42.068832,-84.236771,299.22216,,,,
42.068825,-84.236771,299.19168,,,,
42.068825,-84.236771,299.19168,,,,
42.068821,-84.236771,299.19168,,,,
42.068813,-84.236778,299.1612,,,,
42.06881,-84.236778,299.1612,,,,
42.068806,-84.236778,299.13072,,,,
42.068802,-84.236778,299.13072,,,,
42.068798,-84.236778,299.13072,,,,
42.068794,-84.236778,299.10024,,,,
42.068787,-84.236778,299.10024,,,,
42.068783,-84.236778,299.10024,,,,
42.068783,-84.236778,299.10024,,,,
42.068775,-84.236778,299.10024,,,,
42.068771,-84.236786,299.06976,,,,
42.068768,-84.236786,299.06976,,,,
42.068764,-84.236786,299.06976,,,,
42.06876,-84.236794,299.06976,,,,
42.068756,-84.236794,299.03928,,,,
42.068752,-84.236801,299.03928,,,,
42.068745,-84.236801,299.0088,,,,
42.068745,-84.236809,299.0088,,,,
42.068741,-84.236809,299.0088,,,,
42.068737,-84.236816,299.0088,,,,
42.068733,-84.236816,299.0088,,,,
42.068729,-84.236816,299.0088,,,,
42.068726,-84.236816,299.0088,,,,
42.068726,-84.236816,299.0088,,,,
42.068722,-84.236832,299.0088,,,,
42.068718,-84.236832,299.0088,,,,
42.068714,-84.236839,299.0088,,,,
42.06871,-84.236847,299.0088,,,,
42.068707,-84.236847,298.97832,,,,
42.068703,-84.236855,299.0088,,,,
42.068703,-84.236862,299.0088,,,,
42.068703,-84.236862,299.0088,,,,
42.068699,-84.23687,299.0088,,,,
42.068695,-84.236877,299.0088,,,,
42.068695,-84.236877,299.0088,,,,
42.068691,-84.236885,299.03928,,,,
42.068687,-84.236893,299.03928,,,,
42.068687,-84.2369,299.06976,,,,
42.068684,-84.2369,299.10024,,,,
42.068684,-84.236908,299.13072,,,,
42.068684,-84.236916,299.13072,,,,
42.068684,-84.236923,299.13072,,,,
42.06868,-84.236931,299.1612,,,,
42.06868,-84.236938,299.1612,,,,
42.068676,-84.236938,299.1612,,,,
42.068676,-84.236946,299.1612,,,,
42.068672,-84.236946,299.1612,,,,
42.068672,-84.236954,299.1612,,,,
42.068668,-84.236961,299.13072,,,,
42.068665,-84.236969,299.13072,,,,
42.068665,-84.236977,299.13072,,,,
42.068665,-84.236977,299.13072,,,,
42.068661,-84.236984,299.13072,,,,
42.068661,-84.236992,299.10024,,,,
42.068657,-84.237,299.10024,,,,
42.068653,-84.237,299.10024,,,,
42.068649,-84.237007,299.06976,,,,
42.068645,-84.237015,299.06976,,,,
42.068645,-84.237015,299.06976,,,,
42.068642,-84.237022,299.03928,,,,
42.068638,-84.237022,299.03928,,,,
42.068634,-84.23703,299.03928,,,,
42.06863,-84.237038,299.03928,,,,
42.068626,-84.237045,299.0088,,,,
42.068623,-84.237045,298.97832,,,,
42.068623,-84.237053,298.97832,,,,
42.068619,-84.237061,299.0088,,,,
42.068615,-84.237061,298.97832,,,,
42.068611,-84.237061,298.97832,,,,
42.068607,-84.237068,298.97832,,,,
42.068604,-84.237076,298.97832,,,,
42.0686,-84.237076,298.97832,,,,
42.068596,-84.237083,298.97832,,,,
42.068596,-84.237083,298.97832,,,,
42.068584,-84.237091,298.97832,,,,
42.068584,-84.237091,298.97832,,,,
42.068581,-84.237099,298.97832,,,,
42.068573,-84.237099,298.97832,,,,
42.068569,-84.237099,298.94784,,,,
42.068565,-84.237099,298.94784,,,,
42.068562,-84.237106,298.94784,,,,
42.068558,-84.237106,298.94784,,,,
42.06855,-84.237114,298.94784,,,,
42.068546,-84.237114,298.94784,,,,
42.068546,-84.237114,298.94784,,,,
42.068539,-84.237122,298.91736,,,,
42.068535,-84.237122,298.91736,,,,
42.068527,-84.237122,298.91736,,,,
42.068523,-84.237129,298.91736,,,,
42.06852,-84.237129,298.91736,,,,
42.068516,-84.237129,298.88688,,,,
42.068508,-84.237129,298.91736,,,,
42.068504,-84.237137,298.91736,,,,
42.068501,-84.237137,298.88688,,,,
42.068497,-84.237137,298.88688,,,,
42.068489,-84.237137,298.88688,,,,
42.068485,-84.237137,298.88688,,,,
42.068481,-84.237137,298.88688,,,,
42.068474,-84.237137,298.88688,,,,
42.06847,-84.237137,298.88688,,,,
42.068466,-84.237137,298.88688,,,,
42.068462,-84.237137,298.88688,,,,
42.068455,-84.237137,298.88688,,,,
42.068451,-84.237137,298.88688,,,,
42.068447,-84.237137,298.88688,,,,
42.068443,-84.237137,298.88688,,,,
42.068436,-84.237137,298.88688,,,,
42.068428,-84.237137,298.88688,,,,
42.068424,-84.237129,298.88688,,,,
42.06842,-84.237129,298.88688,,,,
42.068417,-84.237129,298.88688,,,,
42.068409,-84.237129,298.88688,,,,
42.068405,-84.237122,298.88688,,,,
42.068401,-84.237122,298.88688,,,,
42.068398,-84.237122,298.88688,,,,
42.06839,-84.237122,298.88688,,,,
42.068386,-84.237114,298.88688,,,,
42.068382,-84.237114,298.8564,,,,
42.068375,-84.237114,298.8564,,,,
42.068371,-84.237106,298.8564,,,,
42.068367,-84.237106,298.8564,,,,
42.068359,-84.237106,298.8564,,,,
42.068356,-84.237099,298.8564,,,,
42.068356,-84.237099,298.8564,,,,
42.068344,-84.237099,298.8564,,,,
42.06834,-84.237099,298.8564,,,,
42.068333,-84.237099,298.88688,,,,
42.068325,-84.237099,298.88688,,,,
42.068325,-84.237091,298.88688,,,,
42.068317,-84.237091,298.91736,,,,
42.068314,-84.237091,298.91736,,,,
42.068306,-84.237083,298.94784,,,,
42.068302,-84.237083,298.94784,,,,
42.068298,-84.237083,298.97832,,,,
42.068291,-84.237076,298.97832,,,,
42.068287,-84.237076,299.0088,,,,
42.068283,-84.237068,299.0088,,,,
42.068275,-84.237068,299.03928,,,,
42.068272,-84.237068,299.03928,,,,
42.068268,-84.237061,299.06976,,,,
42.068264,-84.237061,299.06976,,,,
42.068256,-84.237061,299.06976,,,,
42.068249,-84.237061,299.10024,,,,
42.068249,-84.237061,299.10024,,,,
42.068241,-84.237053,299.13072,,,,
42.068237,-84.237053,299.13072,,,,
42.06823,-84.237053,299.13072,,,,
42.068226,-84.237045,299.13072,,,,
42.068222,-84.237045,299.1612,,,,
42.068218,-84.237045,299.1612,,,,
42.068211,-84.237038,299.1612,,,,
42.068207,-84.237038,299.1612,,,,
42.068203,-84.237038,299.1612,,,,
42.068195,-84.237038,299.1612,,,,
42.068192,-84.23703,299.1612,,,,
42.068188,-84.23703,299.13072,,,,
42.068184,-84.23703,299.13072,,,,
42.068176,-84.23703,299.13072,,,,
42.068172,-84.237022,299.13072,,,,
42.068169,-84.237022,299.13072,,,,
42.068165,-84.237022,299.1612,,,,
42.068157,-84.237022,299.1612,,,,
42.068153,-84.237022,299.1612,,,,
42.06815,-84.237022,299.1612,,,,
42.068146,-84.237022,299.1612,,,,
42.068138,-84.237022,299.1612,,,,
42.068134,-84.237022,299.1612,,,,
42.068127,-84.237015,299.1612,,,,
42.068123,-84.237015,299.1612,,,,
42.068119,-84.237015,299.19168,,,,
42.068115,-84.237015,299.1612,,,,
42.068108,-84.237015,299.19168,,,,
42.068108,-84.237015,299.19168,,,,
42.068108,-84.237015,299.19168,,,,
42.068096,-84.237015,299.19168,,,,
42.068089,-84.237015,299.19168,,,,
42.068089,-84.237015,299.19168,,,,
42.068081,-84.237015,299.22216,,,,
42.068077,-84.237015,299.22216,,,,
42.068073,-84.237022,299.22216,,,,
42.068069,-84.237022,299.22216,,,,
42.068066,-84.237022,299.22216,,,,
42.068062,-84.237022,299.25264,,,,
42.068054,-84.237022,299.28312,,,,
42.06805,-84.237022,299.28312,,,,
42.06805,-84.237022,299.3136,,,,
42.068043,-84.237022,299.3136,,,,
42.068039,-84.237022,299.34408,,,,
42.068035,-84.237022,299.37456,,,,
42.068031,-84.237022,299.37456,,,,
42.068028,-84.237022,299.40504,,,,
42.068024,-84.237022,299.40504,,,,
42.06802,-84.237022,299.43552,,,,
42.068016,-84.237022,299.43552,,,,
42.068012,-84.237022,299.466,,,,
42.068008,-84.237022,299.466,,,,
42.068008,-84.237022,299.466,,,,
42.068005,-84.23703,299.466,,,,
42.068005,-84.23703,299.466,,,,
42.067993,-84.23703,299.49648,,,,
42.067989,-84.23703,299.49648,,,,
42.067989,-84.237038,299.49648,,,,
42.067986,-84.237038,299.49648,,,,
42.067986,-84.237038,299.49648,,,,
42.067982,-84.237045,299.49648,,,,
42.067978,-84.237045,299.49648,,,,
42.067974,-84.237053,299.52696,,,,
42.06797,-84.237053,299.52696,,,,
42.06797,-84.237061,299.52696,,,,
42.06797,-84.237061,299.49648,,,,
42.067966,-84.237061,299.49648,,,,
42.067966,-84.237061,299.49648,,,,
42.067963,-84.237068,299.49648,,,,
42.067963,-84.237068,299.466,,,,
42.067959,-84.237076,299.466,,,,
42.067959,-84.237083,299.466,,,,
42.067955,-84.237083,299.466,,,,
42.067955,-84.237091,299.466,,,,
42.067955,-84.237099,299.43552,,,,
42.067955,-84.237099,299.43552,,,,
42.067951,-84.237099,299.40504,,,,
42.067951,-84.237106,299.34408,,,,
42.067951,-84.237106,299.34408,,,,
42.067951,-84.237106,299.34408,,,,
42.067951,-84.237122,299.3136,,,,
42.067951,-84.237122,299.3136,,,,
42.067951,-84.237129,299.34408,,,,
42.067951,-84.237137,299.3136,,,,
42.067951,-84.237137,299.3136,,,,
42.067951,-84.237137,299.3136,,,,
42.067951,-84.237144,299.28312,,,,
42.067951,-84.237152,299.25264,,,,
42.067955,-84.237152,299.22216,,,,
42.067955,-84.23716,299.19168,,,,
42.067955,-84.237167,299.1612,,,,
42.067955,-84.237175,299.13072,,,,
42.067955,-84.237175,299.10024,,,,
42.067955,-84.237175,299.10024,,,,
42.067955,-84.237183,299.03928,,,,
42.067955,-84.23719,299.03928,,,,
42.067955,-84.237198,299.03928,,,,
42.067955,-84.237198,299.03928,,,,
42.067955,-84.237206,299.03928,,,,
42.067951,-84.237213,299.03928,,,,
42.067951,-84.237221,299.06976,,,,
42.067951,-84.237221,299.06976,,,,
42.067947,-84.237221,299.06976,,,,
42.067947,-84.237228,299.06976,,,,
42.067947,-84.237236,299.06976,,,,
42.067947,-84.237236,299.03928,,,,
42.067947,-84.237244,299.03928,,,,
42.067944,-84.237251,299.0088,,,,
42.067944,-84.237251,299.0088,,,,
42.06794,-84.237259,298.97832,,,,
42.067936,-84.237259,298.97832,,,,
42.067936,-84.237259,298.97832,,,,
42.067932,-84.237267,298.97832,,,,
42.067928,-84.237274,298.94784,,,,
42.067928,-84.237274,298.94784,,,,
42.067928,-84.237282,298.94784,,,,
42.067924,-84.237282,298.94784,,,,
42.067921,-84.237289,298.94784,,,,
42.067921,-84.237297,298.94784,,,,
42.067917,-84.237297,298.94784,,,,
42.067913,-84.237297,298.91736,,,,
42.067913,-84.237305,298.91736,,,,
42.067909,-84.237305,298.88688,,,,
42.067909,-84.237312,298.88688,,,,
42.067909,-84.23732,298.88688,,,,
42.067909,-84.237328,298.88688,,,,
42.067905,-84.237328,298.8564,,,,
42.067905,-84.237335,298.8564,,,,
42.067905,-84.237335,298.8564,,,,
42.067905,-84.237335,298.8564,,,,
42.067902,-84.23735,298.8564,,,,
42.067902,-84.23735,298.8564,,,,
42.067902,-84.237358,298.82592,,,,
42.067902,-84.237366,298.79544,,,,
42.067902,-84.237373,298.79544,,,,
42.067902,-84.237373,298.76496,,,,
42.067902,-84.237381,298.73448,,,,
42.067902,-84.237389,298.73448,,,,
42.067902,-84.237389,298.76496,,,,
42.067902,-84.237396,298.79544,,,,
42.067902,-84.237404,298.79544,,,,
42.067902,-84.237412,298.79544,,,,
42.067902,-84.237419,298.79544,,,,
42.067902,-84.237419,298.79544,,,,
42.067902,-84.237419,298.82592,,,,
42.067902,-84.237427,298.82592,,,,
42.067902,-84.237434,298.8564,,,,
42.067902,-84.237442,298.88688,,,,
42.067902,-84.23745,298.94784,,,,
42.067902,-84.23745,298.97832,,,,
42.067898,-84.237457,298.97832,,,,
42.067898,-84.237457,299.0088,,,,
42.067898,-84.237465,299.0088,,,,
42.067898,-84.237465,299.03928,,,,
42.067894,-84.237473,299.03928,,,,
